Gaji_D_Id,Gaji_H_Id,Karyawan_Id,Nilai_Gaji
21448,43,38,4788228
21449,43,547,7872252
21450,43,400,8002418
21451,43,382,4788228
21452,43,476,13270061
21453,43,579,4528231
21454,43,660,7760393
21455,43,1,9471530
21456,43,467,7760393
21457,43,296,4788228
21458,43,374,4939757
21459,43,78,4788228
21460,43,488,13270061
21461,43,689,8002418
21462,43,207,9471530
21463,43,129,7760393
21464,43,483,4939757
21465,43,586,7760393
21466,43,672,4788228
21467,43,458,4528231
21468,43,130,8478691
21469,43,369,13270061
21470,43,123,14550934
21471,43,561,7760393
21472,43,284,4528231
21473,43,566,13270061
21474,43,648,4528231
21475,43,631,9471530
21476,43,497,7872252
21477,43,700,9471530
21478,43,85,8002418
21479,43,9,4788228
21480,43,416,14550934
21481,43,550,4528231
21482,43,147,9471530
21483,43,356,13270061
21484,43,633,9471530
21485,43,220,8478691
21486,43,332,13270061
21487,43,317,14550934
21488,43,366,9471530
21489,43,587,4939757
21490,43,546,8478691
21491,43,407,9471530
21492,43,468,13270061
21493,43,620,8002418
21494,43,188,7872252
21495,43,390,4939757
21496,43,533,8002418
21497,43,210,13270061
21498,43,534,4528231
21499,43,349,7760393
21500,43,485,14550934
21501,43,151,4528231
21502,43,98,13270061
21503,43,464,9471530
21504,43,256,7872252
21505,43,170,4788228
21506,43,202,7760393
21507,43,431,4528231
21508,43,656,8002418
21509,43,231,9471530
21510,43,21,8478691
21511,43,34,4939757
21512,43,90,4939757
21513,43,606,14550934
21514,43,158,8002418
21515,43,576,4528231
21516,43,248,8002418
21517,43,196,7760393
21518,43,150,8478691
21519,43,559,14550934
21520,43,667,8478691
21521,43,267,9471530
21522,43,487,4939757
21523,43,310,7760393
21524,43,227,14550934
21525,43,477,7872252
21526,43,114,4788228
21527,43,377,7872252
21528,43,216,14550934
21529,43,167,8478691
21530,43,137,9471530
21531,43,190,4528231
21532,43,542,4528231
21533,43,522,7872252
21534,43,178,7760393
21535,43,268,4528231
21536,43,48,4528231
21537,43,217,8002418
21538,43,698,4528231
21539,43,46,4788228
21540,43,352,8478691
21541,43,165,7760393
21542,43,265,4939757
21543,43,194,7760393
21544,43,282,13270061
21545,43,41,7872252
21546,43,695,14550934
21547,43,395,4528231
21548,43,367,8478691
21549,43,140,4788228
21550,43,115,14550934
21551,43,479,4528231
21552,43,560,7872252
21553,43,75,7872252
21554,43,131,13270061
21555,43,549,7760393
21556,43,359,7872252
21557,43,177,7760393
21558,43,74,14550934
21559,43,112,8478691
21560,43,675,4939757
21561,43,578,4788228
21562,43,585,8478691
21563,43,257,7872252
21564,43,664,4528231
21565,43,235,8002418
21566,43,37,13270061
21567,43,47,8478691
21568,43,247,4788228
21569,43,144,4788228
21570,43,353,4528231
21571,43,516,13270061
21572,43,63,7872252
21573,43,415,14550934
21574,43,280,13270061
21575,43,3,7872252
21576,43,148,4939757
21577,43,294,13270061
21578,43,50,4939757
21579,43,263,14550934
21580,43,297,4939757
21581,43,212,4528231
21582,43,480,8478691
21583,43,399,8478691
21584,43,76,7872252
21585,43,591,8002418
21586,43,324,14550934
21587,43,392,13270061
21588,43,81,4788228
21589,43,49,4939757
21590,43,279,7760393
21591,43,209,8002418
21592,43,303,13270061
21593,43,192,14550934
21594,43,603,4788228
21595,43,496,8478691
21596,43,442,4528231
21597,43,650,7872252
21598,43,17,8478691
21599,43,68,4788228
21600,43,273,8002418
21601,43,503,4939757
21602,43,645,13270061
21603,43,418,9471530
21604,43,26,9471530
21605,43,218,14550934
21606,43,524,4788228
21607,43,179,8478691
21608,43,312,8478691
21609,43,573,4788228
21610,43,73,13270061
21611,43,204,9471530
21612,43,107,9471530
21613,43,99,8002418
21614,43,554,13270061
21615,43,269,4528231
21616,43,424,8002418
21617,43,637,4939757
21618,43,275,9471530
21619,43,688,14550934
21620,43,113,7872252
21621,43,417,14550934
21622,43,253,8002418
21623,43,242,7760393
21624,43,136,8002418
21625,43,641,14550934
21626,43,135,4528231
21627,43,67,8478691
21628,43,699,4788228
21629,43,66,14550934
21630,43,575,4939757
21631,43,96,4939757
21632,43,225,4528231
21633,43,582,8478691
21634,43,684,8002418
21635,43,82,9471530
21636,43,335,9471530
21637,43,169,4528231
21638,43,308,4528231
21639,43,690,13270061
21640,43,348,13270061
21641,43,291,4528231
21642,43,350,13270061
21643,43,338,4939757
21644,43,103,4528231
21645,43,443,14550934
21646,43,673,13270061
21647,43,552,9471530
21648,43,396,4528231
21649,43,181,4939757
21650,43,518,4939757
21651,43,22,9471530
21652,43,318,8478691
21653,43,358,9471530
21654,43,441,13270061
21655,43,128,8002418
21656,43,64,4939757
21657,43,343,13270061
21658,43,666,7872252
21659,43,517,14550934
21660,43,277,9471530
21661,43,79,13270061
21662,43,156,13270061
21663,43,274,14550934
21664,43,363,4788228
21665,43,219,14550934
21666,43,373,4939757
21667,43,371,4528231
21668,43,622,7872252
21669,43,541,13270061
21670,43,245,14550934
21671,43,678,13270061
21672,43,632,8478691
21673,43,615,8478691
21674,43,486,8478691
21675,43,285,14550934
21676,43,531,14550934
21677,43,681,9471530
21678,43,544,7872252
21679,43,670,4788228
21680,43,289,4939757
21681,43,429,4528231
21682,43,379,7872252
21683,43,543,4939757
21684,43,651,7760393
21685,43,271,7760393
21686,43,197,7872252
21687,43,7,7760393
21688,43,640,4939757
21689,43,604,8002418
21690,43,509,7760393
21691,43,472,9471530
21692,43,462,13270061
21693,43,351,7872252
21694,43,455,8002418
21695,43,492,4788228
21696,43,440,14550934
21697,43,627,7760393
21698,43,29,14550934
21699,43,243,7760393
21700,43,386,9471530
21701,43,154,14550934
21702,43,498,8002418
21703,43,232,7872252
21704,43,62,13270061
21705,43,595,4788228
21706,43,236,4788228
21707,43,687,4528231
21708,43,697,8478691
21709,43,428,8478691
21710,43,56,7872252
21711,43,22,9471530
21712,43,461,7872252
21713,43,254,7872252
21714,43,330,8002418
21715,43,666,7872252
21716,44,513,8002418
21717,44,398,7872252
21718,44,305,7760393
21719,44,559,14550934
21720,44,60,13270061
21721,44,338,4939757
21722,44,178,7760393
21723,44,395,4528231
21724,44,485,14550934
21725,44,411,9471530
21726,44,567,4528231
21727,44,452,13270061
21728,44,399,8478691
21729,44,656,8002418
21730,44,594,4939757
21731,44,316,8478691
21732,44,387,8478691
21733,44,414,4788228
21734,44,184,4788228
21735,44,148,4939757
21736,44,684,8002418
21737,44,498,8002418
21738,44,125,4528231
21739,44,93,8478691
21740,44,450,4788228
21741,44,682,13270061
21742,44,62,13270061
21743,44,556,8002418
21744,44,259,13270061
21745,44,488,13270061
21746,44,635,8002418
21747,44,427,8478691
21748,44,446,8002418
21749,44,628,4939757
21750,44,188,7872252
21751,44,249,14550934
21752,44,139,4939757
21753,44,519,4528231
21754,44,528,4528231
21755,44,164,13270061
21756,44,228,14550934
21757,44,89,7872252
21758,44,254,7872252
21759,44,426,14550934
21760,44,233,4939757
21761,44,9,4788228
21762,44,648,4528231
21763,44,496,8478691
21764,44,679,4788228
21765,44,158,8002418
21766,44,151,4528231
21767,44,212,4528231
21768,44,25,4528231
21769,44,543,4939757
21770,44,97,4528231
21771,44,431,4528231
21772,44,652,8002418
21773,44,642,8478691
21774,44,595,4788228
21775,44,381,9471530
21776,44,334,8002418
21777,44,106,7760393
21778,44,110,4788228
21779,44,237,7760393
21780,44,455,8002418
21781,44,18,14550934
21782,44,160,7760393
21783,44,515,4528231
21784,44,265,4939757
21785,44,539,4788228
21786,44,5,13270061
21787,44,286,9471530
21788,44,530,13270061
21789,44,181,4939757
21790,44,39,9471530
21791,44,58,9471530
21792,44,273,8002418
21793,44,153,9471530
21794,44,561,7760393
21795,44,155,8478691
21796,44,120,14550934
21797,44,380,7760393
21798,44,667,8478691
21799,44,309,7760393
21800,44,37,13270061
21801,44,294,13270061
21802,44,664,4528231
21803,44,313,8478691
21804,44,552,9471530
21805,44,620,8002418
21806,44,509,7760393
21807,44,285,14550934
21808,44,612,8478691
21809,44,252,4939757
21810,44,270,7872252
21811,44,662,4528231
21812,44,199,13270061
21813,44,649,8002418
21814,44,602,13270061
21815,44,283,14550934
21816,44,12,9471530
21817,44,430,14550934
21818,44,378,13270061
21819,44,371,4528231
21820,44,166,4788228
21821,44,514,4788228
21822,44,292,8002418
21823,44,420,7872252
21824,44,374,4939757
21825,44,277,9471530
21826,44,415,14550934
21827,44,35,4528231
21828,44,122,13270061
21829,44,291,4528231
21830,44,34,4939757
21831,44,288,7760393
21832,44,154,14550934
21833,44,639,13270061
21834,44,52,14550934
21835,44,484,4939757
21836,44,610,7760393
21837,44,434,14550934
21838,44,651,7760393
21839,44,163,14550934
21840,44,262,4939757
21841,44,582,8478691
21842,44,55,4939757
21843,44,268,4528231
21844,44,231,9471530
21845,44,491,4788228
21846,44,579,4528231
21847,44,258,13270061
21848,44,588,7760393
21849,44,394,4788228
21850,44,666,7872252
21851,44,391,4788228
21852,44,33,9471530
21853,44,413,4528231
21854,44,524,4788228
21855,44,598,4939757
21856,44,203,7760393
21857,44,675,4939757
21858,44,280,13270061
21859,44,213,9471530
21860,44,302,4788228
21861,44,11,7760393
21862,44,531,14550934
21863,44,436,9471530
21864,44,454,4528231
21865,44,132,13270061
21866,44,453,8002418
21867,44,407,9471530
21868,44,142,13270061
21869,44,29,14550934
21870,44,293,4939757
21871,44,657,4528231
21872,44,672,4788228
21873,44,129,7760393
21874,44,627,7760393
21875,44,36,4788228
21876,44,214,14550934
21877,44,549,7760393
21878,44,287,4939757
21879,44,680,4528231
21880,44,299,7872252
21881,44,683,13270061
21882,44,341,7872252
21883,44,20,9471530
21884,44,551,8478691
21885,44,547,7872252
21886,44,506,4788228
21887,44,50,4939757
21888,44,655,7760393
21889,44,615,8478691
21890,44,417,14550934
21891,44,130,8478691
21892,44,668,7872252
21893,44,109,8002418
21894,44,16,8002418
21895,44,695,14550934
21896,44,603,4788228
21897,44,351,7872252
21898,44,402,8002418
21899,44,195,8478691
21900,44,640,4939757
21901,44,533,8002418
21902,44,580,9471530
21903,44,48,4528231
21904,44,236,4788228
21905,44,318,8478691
21906,44,358,9471530
21907,44,114,4788228
21908,44,562,8002418
21909,44,409,7760393
21910,44,80,8002418
21911,44,321,7872252
21912,44,344,8478691
21913,44,362,4939757
21914,44,360,4939757
21915,44,17,8478691
21916,44,379,7872252
21917,44,560,7872252
21918,44,96,4939757
21919,44,575,4939757
21920,44,182,9471530
21921,44,564,4528231
21922,44,643,4788228
21923,44,363,4788228
21924,44,210,13270061
21925,44,472,9471530
21926,44,540,14550934
21927,44,315,14550934
21928,44,574,13270061
21929,44,116,4528231
21930,44,322,8002418
21931,44,451,9471530
21932,44,246,13270061
21933,44,61,14550934
21934,44,486,8478691
21935,44,512,8002418
21936,44,578,4788228
21937,44,135,4528231
21938,44,191,8002418
21939,44,247,4788228
21940,44,257,7872252
21941,44,408,14550934
21942,44,565,8478691
21943,44,438,9471530
21944,44,474,7872252
21945,44,382,4788228
21946,44,440,14550934
21947,44,235,8002418
21948,44,348,13270061
21949,44,261,4939757
21950,44,49,4939757
21951,44,401,4939757
21952,44,196,7760393
21953,44,581,4528231
21954,44,222,7760393
21955,44,494,9471530
21956,44,608,9471530
21957,44,699,4788228
21958,44,355,13270061
21959,44,678,13270061
21960,44,45,13270061
21961,44,272,9471530
21962,44,518,4939757
21963,44,105,8478691
21964,44,492,4788228
21965,44,609,9471530
21966,44,459,9471530
21967,44,194,7760393
21968,44,75,7872252
21969,44,59,9471530
21970,44,389,4528231
21971,44,604,8002418
21972,44,650,7872252
21973,44,477,7872252
21974,44,618,4788228
21975,44,332,13270061
21976,44,696,4528231
21977,44,377,7872252
21978,44,295,8478691
21979,44,53,4788228
21980,44,241,14550934
21981,44,215,4939757
21982,44,284,4528231
21983,44,310,7760393
21984,44,297,4939757
21985,44,327,9471530
21986,44,542,4528231
21987,44,152,8002418
21988,44,121,4788228
21989,44,616,4788228
21990,44,388,4939757
21991,44,307,4788228
21992,44,171,9471530
21993,44,529,4528231
21994,44,56,7872252
21995,44,147,9471530
21996,44,465,4788228
21997,44,653,4528231
21998,44,206,7872252
21999,44,681,9471530
22000,44,335,9471530
22001,44,162,13270061
22002,44,432,13270061
22003,44,637,4939757
22004,44,170,4788228
22005,44,445,4528231
22006,44,216,14550934
22007,44,630,4939757
22008,44,646,8478691
22009,44,638,4528231
22010,44,463,9471530
22011,44,66,14550934
22012,44,505,7760393
22013,44,232,7872252
22014,44,200,4788228
22015,44,350,13270061
22016,44,301,8002418
22017,44,43,4528231
22018,44,186,8002418
22019,44,68,4788228
22020,44,433,4528231
22021,44,633,9471530
22022,44,177,7760393
22023,44,26,9471530
22024,44,187,8002418
22025,44,689,8002418
22026,44,435,4788228
22027,44,167,8478691
22028,44,324,14550934
22029,44,687,4528231
22030,44,51,14550934
22031,44,677,9471530
22032,44,461,7872252
22033,44,306,14550934
22034,44,425,8002418
22035,44,457,4528231
22036,44,92,8002418
22037,44,545,7872252
22038,44,631,9471530
22039,44,520,8478691
22040,44,250,4939757
22041,44,368,9471530
22042,44,65,4528231
22043,44,690,13270061
22044,44,274,14550934
22045,44,597,4939757
22046,44,471,14550934
22047,44,629,8478691
22048,44,504,8478691
22049,44,663,4788228
22050,44,264,9471530
22051,44,193,4528231
22052,44,104,14550934
22053,44,584,4939757
22054,44,372,14550934
22055,44,495,7760393
22056,44,517,14550934
22057,44,72,4939757
22058,44,64,4939757
22059,44,568,4528231
22060,44,30,8002418
22061,44,82,9471530
22062,44,251,4939757
22063,44,590,7760393
22064,44,674,9471530
22065,44,77,8002418
22066,44,218,14550934
22067,44,526,4939757
22068,44,88,8002418
22069,44,202,7760393
22070,44,448,7760393
22071,44,260,7760393
22072,44,143,9471530
22073,44,127,8002418
22074,44,480,8478691
22075,44,238,7872252
22076,44,555,9471530
22077,44,253,8002418
22078,44,46,4788228
22079,44,601,7872252
22080,44,632,8478691
22081,44,369,13270061
22082,44,128,8002418
22083,44,32,8478691
22084,44,636,4788228
22085,44,312,8478691
22086,44,464,9471530
22087,44,176,13270061
22088,44,239,4939757
22089,44,570,14550934
22090,44,548,4528231
22091,44,14,8478691
22092,44,500,14550934
22093,44,493,14550934
22094,44,230,4939757
22095,44,84,4939757
22096,44,619,7872252
22097,44,405,8478691
22098,44,219,14550934
22099,44,308,4528231
22100,44,320,7760393
22101,44,469,8478691
22102,44,138,4788228
22103,44,317,14550934
22104,44,8,4788228
22105,44,563,4528231
22106,44,183,8478691
22107,44,367,8478691
22108,44,468,13270061
22109,44,124,4528231
22110,44,342,13270061
22111,44,550,4528231
22112,44,622,7872252
22113,44,546,8478691
22114,44,626,4528231
22115,44,644,13270061
22116,44,271,7760393
22117,44,31,9471530
22118,44,207,9471530
22119,44,686,9471530
22120,44,340,7872252
22121,44,227,14550934
22122,44,23,4788228
22123,44,428,8478691
22124,44,126,9471530
22125,44,279,7760393
22126,44,599,4939757
22127,44,123,14550934
22128,44,456,7872252
22129,44,99,8002418
22130,44,339,4939757
22131,44,234,7872252
22132,44,319,8478691
22133,44,107,9471530
22134,44,24,8002418
22135,44,573,4788228
22136,44,28,14550934
22137,44,137,9471530
22138,44,697,8478691
22139,44,659,4528231
22140,44,442,4528231
22141,44,111,8002418
22142,44,558,9471530
22143,44,15,9471530
22144,44,483,4939757
22145,44,226,7760393
22146,44,47,8478691
22147,44,172,13270061
22148,44,375,4528231
22149,44,422,4528231
22150,44,343,13270061
22151,44,410,4788228
22152,44,607,4939757
22153,44,476,13270061
22154,44,117,4528231
22155,44,136,8002418
22156,44,621,4939757
22157,44,553,13270061
22158,44,81,4788228
22159,44,665,8002418
22160,44,424,8002418
22161,44,10,7872252
22162,44,149,7872252
22163,44,536,4788228
22164,44,168,14550934
22165,44,281,8002418
22166,44,658,7760393
22167,44,95,4939757
22168,44,349,7760393
22169,44,103,4528231
22170,44,229,8002418
22171,44,86,8478691
22172,44,449,8002418
22173,44,660,7760393
22174,44,217,8002418
22175,44,240,8002418
22176,44,473,4939757
22177,44,74,14550934
22178,44,487,4939757
22179,44,508,14550934
22180,44,57,9471530
22181,44,197,7872252
22182,44,439,4528231
22183,44,383,14550934
22184,44,19,7760393
22185,44,676,8002418
22186,44,654,8478691
22187,44,673,13270061
22188,44,267,9471530
22189,44,670,4788228
22190,44,150,8478691
22191,44,290,4528231
22192,44,94,4788228
22193,44,311,4528231
22194,44,131,13270061
22195,44,447,13270061
22196,44,330,8002418
22197,44,27,14550934
22198,44,159,4939757
22199,44,365,9471530
22200,44,275,9471530
22201,44,571,14550934
22202,44,282,13270061
22203,44,38,4788228
22204,44,416,14550934
22205,44,169,4528231
22206,44,63,7872252
22207,44,384,9471530
22208,44,323,7760393
22209,44,385,8478691
22210,44,583,4788228
22211,44,221,7760393
22212,44,6,4939757
22213,44,208,7872252
22214,44,70,13270061
22215,44,108,9471530
22216,44,644,13270061
22217,44,10,7872252
22218,44,249,14550934
22219,44,254,7872252
22220,44,35,4528231
22221,45,332,13270061
22222,45,468,13270061
22223,45,201,7760393
22224,45,510,8002418
22225,45,20,9471530
22226,45,232,7872252
22227,45,423,8478691
22228,45,460,8002418
22229,45,425,8002418
22230,45,414,4788228
22231,45,508,14550934
22232,45,192,14550934
22233,45,308,4528231
22234,45,426,14550934
22235,45,555,9471530
22236,45,524,4788228
22237,45,516,13270061
22238,45,569,7872252
22239,45,623,8002418
22240,45,685,4528231
22241,45,658,7760393
22242,45,293,4939757
22243,45,107,9471530
22244,45,526,4939757
22245,45,372,14550934
22246,45,629,8478691
22247,45,72,4939757
22248,45,180,13270061
22249,45,158,8002418
22250,45,117,4528231
22251,45,589,13270061
22252,45,413,4528231
22253,45,113,7872252
22254,45,82,9471530
22255,45,471,14550934
22256,45,476,13270061
22257,45,195,8478691
22258,45,55,4939757
22259,45,450,4788228
22260,45,47,8478691
22261,45,580,9471530
22262,45,145,7872252
22263,45,288,7760393
22264,45,459,9471530
22265,45,218,14550934
22266,45,200,4788228
22267,45,301,8002418
22268,45,156,13270061
22269,45,662,4528231
22270,45,241,14550934
22271,45,300,7872252
22272,45,204,9471530
22273,45,574,13270061
22274,45,67,8478691
22275,45,538,4528231
22276,45,133,7760393
22277,45,150,8478691
22278,45,183,8478691
22279,45,91,8478691
22280,45,447,13270061
22281,45,81,4788228
22282,45,298,13270061
22283,45,148,4939757
22284,45,86,8478691
22285,45,533,8002418
22286,45,672,4788228
22287,45,505,7760393
22288,45,620,8002418
22289,45,226,7760393
22290,45,481,14550934
22291,45,627,7760393
22292,45,340,7872252
22293,45,364,9471530
22294,45,70,13270061
22295,45,214,14550934
22296,45,449,8002418
22297,45,590,7760393
22298,45,401,4939757
22299,45,375,4528231
22300,45,551,8478691
22301,45,307,4788228
22302,45,257,7872252
22303,45,619,7872252
22304,45,416,14550934
22305,45,202,7760393
22306,45,594,4939757
22307,45,295,8478691
22308,45,564,4528231
22309,45,224,14550934
22310,45,206,7872252
22311,45,254,7872252
22312,45,576,4528231
22313,45,234,7872252
22314,45,346,9471530
22315,45,5,13270061
22316,45,657,4528231
22317,45,517,14550934
22318,45,319,8478691
22319,45,323,7760393
22320,45,157,4939757
22321,45,532,7760393
22322,45,695,14550934
22323,45,432,13270061
22324,45,316,8478691
22325,45,671,4939757
22326,45,366,9471530
22327,45,35,4528231
22328,45,359,7872252
22329,45,548,4528231
22330,45,621,4939757
22331,45,403,13270061
22332,45,350,13270061
22333,45,397,8478691
22334,45,46,4788228
22335,45,404,7872252
22336,45,491,4788228
22337,45,411,9471530
22338,45,640,4939757
22339,45,494,9471530
22340,45,154,14550934
22341,45,29,14550934
22342,45,349,7760393
22343,45,223,13270061
22344,45,354,4528231
22345,45,419,4528231
22346,45,222,7760393
22347,45,666,7872252
22348,45,187,8002418
22349,45,16,8002418
22350,45,405,8478691
22351,45,448,7760393
22352,45,434,14550934
22353,45,642,8478691
22354,45,546,8478691
22355,45,314,9471530
22356,45,197,7872252
22357,45,518,4939757
22358,45,370,14550934
22359,45,152,8002418
22360,45,659,4528231
22361,45,173,4788228
22362,45,79,13270061
22363,45,184,4788228
22364,45,18,14550934
22365,45,283,14550934
22366,45,565,8478691
22367,45,368,9471530
22368,45,87,7872252
22369,45,566,13270061
22370,45,630,4939757
22371,45,217,8002418
22372,45,280,13270061
22373,45,406,7760393
22374,45,523,9471530
22375,45,509,7760393
22376,45,437,4788228
22377,45,482,9471530
22378,45,196,7760393
22379,45,667,8478691
22380,45,135,4528231
22381,45,696,4528231
22382,45,169,4528231
22383,45,577,14550934
22384,45,98,13270061
22385,45,395,4528231
22386,45,109,8002418
22387,45,628,4939757
22388,45,243,7760393
22389,45,176,13270061
22390,45,609,9471530
22391,45,418,9471530
22392,45,282,13270061
22393,45,12,9471530
22394,45,244,4528231
22395,45,605,9471530
22396,45,306,14550934
22397,45,178,7760393
22398,45,25,4528231
22399,45,394,4788228
22400,45,215,4939757
22401,45,210,13270061
22402,45,586,7760393
22403,45,39,9471530
22404,45,207,9471530
22405,45,556,8002418
22406,45,59,9471530
22407,45,304,7760393
22408,45,57,9471530
22409,45,382,4788228
22410,45,116,4528231
22411,45,660,7760393
22412,45,588,7760393
22413,45,205,14550934
22414,45,385,8478691
22415,45,488,13270061
22416,45,42,4528231
22417,45,365,9471530
22418,45,487,4939757
22419,45,453,8002418
22420,45,527,7760393
22421,45,614,8002418
22422,45,69,9471530
22423,45,147,9471530
22424,45,94,4788228
22425,45,670,4788228
22426,45,149,7872252
22427,45,552,9471530
22428,45,132,13270061
22429,45,331,8478691
22430,45,390,4939757
22431,45,267,9471530
22432,45,68,4788228
22433,45,11,7760393
22434,45,373,4939757
22435,45,302,4788228
22436,45,369,13270061
22437,45,417,14550934
22438,45,464,9471530
22439,45,23,4788228
22440,45,127,8002418
22441,45,415,14550934
22442,45,330,8002418
22443,45,177,7760393
22444,45,84,4939757
22445,45,32,8478691
22446,45,673,13270061
22447,45,515,4528231
22448,45,438,9471530
22449,45,428,8478691
22450,45,545,7872252
22451,45,388,4939757
22452,45,140,4788228
22453,45,599,4939757
22454,45,410,4788228
22455,45,310,7760393
22456,45,262,4939757
22457,45,514,4788228
22458,45,613,7760393
22459,45,285,14550934
22460,45,143,9471530
22461,45,500,14550934
22462,45,216,14550934
22463,45,445,4528231
22464,45,111,8002418
22465,45,377,7872252
22466,45,650,7872252
22467,45,492,4788228
22468,45,4,7872252
22469,45,95,4939757
22470,45,251,4939757
22471,45,286,9471530
22472,45,383,14550934
22473,45,638,4528231
22474,45,65,4528231
22475,45,106,7760393
22476,45,53,4788228
22477,45,318,8478691
22478,45,610,7760393
22479,45,194,7760393
22480,45,692,9471530
22481,45,292,8002418
22482,45,645,13270061
22483,45,261,4939757
22484,45,433,4528231
22485,45,174,4788228
22486,45,172,13270061
22487,45,355,13270061
22488,45,528,4528231
22489,45,497,7872252
22490,45,281,8002418
22491,45,490,7872252
22492,45,10,7872252
22493,45,27,14550934
22494,45,299,7872252
22495,45,13,8478691
22496,45,664,4528231
22497,45,63,7872252
22498,45,22,9471530
22499,45,648,4528231
22500,45,677,9471530
22501,45,92,8002418
22502,45,179,8478691
22503,45,256,7872252
22504,45,384,9471530
22505,45,348,13270061
22506,45,119,4528231
22507,45,327,9471530
22508,45,441,13270061
22509,45,452,13270061
22510,45,680,4528231
22511,45,41,7872252
22512,45,616,4788228
22513,45,62,13270061
22514,45,263,14550934
22515,45,315,14550934
22516,45,235,8002418
22517,45,647,7760393
22518,45,420,7872252
22519,45,100,4528231
22520,45,646,8478691
22521,45,112,8478691
22522,45,45,13270061
22523,45,19,7760393
22524,45,409,7760393
22525,45,537,8002418
22526,45,1,9471530
22527,45,325,9471530
22528,45,129,7760393
22529,45,584,4939757
22530,45,56,7872252
22531,45,391,4788228
22532,45,381,9471530
22533,45,442,4528231
22534,45,357,7872252
22535,45,188,7872252
22536,45,363,4788228
22537,45,443,14550934
22538,45,575,4939757
22539,45,379,7872252
22540,45,547,7872252
22541,45,461,7872252
22542,45,676,8002418
22543,45,89,7872252
22544,45,376,7872252
22545,45,688,14550934
22546,45,631,9471530
22547,45,592,4528231
22548,45,329,4528231
22549,45,539,4788228
22550,45,58,9471530
22551,45,80,8002418
22552,45,273,8002418
22553,45,392,13270061
22554,45,21,8478691
22555,45,320,7760393
22556,45,252,4939757
22557,45,678,13270061
22558,45,104,14550934
22559,45,478,4939757
22560,45,601,7872252
22561,45,457,4528231
22562,45,142,13270061
22563,45,337,7760393
22564,45,7,7760393
22565,45,570,14550934
22566,45,612,8478691
22567,45,358,9471530
22568,45,400,8002418
22569,45,90,4939757
22570,45,49,4939757
22571,45,353,4528231
22572,45,421,8478691
22573,45,520,8478691
22574,45,598,4939757
22575,45,97,4528231
22576,45,198,4528231
22577,45,103,4528231
22578,45,268,4528231
22579,45,691,4788228
22580,45,305,7760393
22581,45,511,4939757
22582,45,30,8002418
22583,45,134,7760393
22584,45,166,4788228
22585,45,161,4939757
22586,45,412,4528231
22587,45,361,7760393
22588,45,634,9471530
22589,45,611,4788228
22590,45,73,13270061
22591,45,668,7872252
22592,45,239,4939757
22593,45,559,14550934
22594,45,242,7760393
22595,45,681,9471530
22596,45,233,4939757
22597,45,85,8002418
22598,45,289,4939757
22599,45,250,4939757
22600,45,561,7760393
22601,45,163,14550934
22602,45,543,4939757
22603,45,43,4528231
22604,45,572,7760393
22605,45,396,4528231
22606,45,76,7872252
22607,45,643,4788228
22608,45,219,14550934
22609,45,297,4939757
22610,45,175,9471530
22611,45,78,4788228
22612,45,351,7872252
22613,45,342,13270061
22614,45,191,8002418
22615,45,542,4528231
22616,45,531,14550934
22617,45,581,4528231
22618,45,64,4939757
22619,45,502,4528231
22620,45,136,8002418
22621,45,321,7872252
22622,45,182,9471530
22623,45,637,4939757
22624,45,608,9471530
22625,45,617,9471530
22626,45,655,7760393
22627,45,291,4528231
22628,45,563,4528231
22629,45,560,7872252
22630,45,687,4528231
22631,45,700,9471530
22632,45,674,9471530
22633,45,469,8478691
22634,45,50,4939757
22635,45,633,9471530
22636,45,512,8002418
22637,45,607,4939757
22638,45,229,8002418
22639,45,343,13270061
22640,45,475,8478691
22641,45,540,14550934
22642,45,190,4528231
22643,45,153,9471530
22644,45,269,4528231
22645,45,519,4528231
22646,45,689,8002418
22647,45,525,4528231
22648,45,126,9471530
22649,45,208,7872252
22650,45,632,8478691
22651,45,463,9471530
22652,45,652,8002418
22653,45,573,4788228
22654,45,345,8002418
22655,45,600,9471530
22656,45,322,8002418
22657,45,694,4528231
22658,45,93,8478691
22659,45,137,9471530
22660,45,124,4528231
22661,45,336,4939757
22662,45,456,7872252
22663,45,40,8478691
22664,45,151,4528231
22665,45,602,13270061
22666,45,653,4528231
22667,45,374,4939757
22668,45,622,7872252
22669,45,245,14550934
22670,45,465,4788228
22671,45,367,8478691
22672,45,697,8478691
22673,45,24,8002418
22674,45,185,7760393
22675,45,362,4939757
22676,45,665,8002418
22677,45,186,8002418
22678,45,485,14550934
22679,45,6,4939757
22680,45,248,8002418
22681,45,274,14550934
22682,45,615,8478691
22683,45,221,7760393
22684,45,618,4788228
22685,45,380,7760393
22686,45,334,8002418
22687,45,675,4939757
22688,45,499,14550934
22689,45,558,9471530
22690,45,258,13270061
22691,45,279,7760393
22692,45,506,4788228
22693,45,360,4939757
22694,45,275,9471530
22695,45,253,8002418
22696,45,83,4528231
22697,45,324,14550934
22698,45,399,8478691
22699,45,486,8478691
22700,45,402,8002418
22701,45,303,13270061
22702,45,684,8002418
22703,45,347,7872252
22704,45,591,8002418
22705,45,66,14550934
22706,45,455,8002418
22707,45,75,7872252
22708,45,96,4939757
22709,45,470,8478691
22710,45,77,8002418
22711,45,240,8002418
22712,45,189,4788228
22713,45,568,4528231
22714,45,335,9471530
22715,45,138,4788228
22716,45,203,7760393
